passengerid,survived,Base,11,15
905,0,0.6234792939264167,0.6426991997041184,0.6393074277511701
906,0,0.07874772812444727,0.07965843147733102,0.08303860114112989
907,1,0.8315573107722845,0.8936759626819342,0.8717572277276442
908,1,0.7025742045542562,0.7375918601097242,0.7325019496940941
909,0,0.06868521729465092,0.06995174416078424,0.07829806913556163
910,1,0.09122756692077719,0.11049849025014981,0.13917877350335148
911,0,0.08635021480112816,0.09919323822192913,0.11387703556726543
912,0,0.05946133203045484,0.06648131655491475,0.05741484788497947
913,0,0.049591993396610176,0.03533456717124091,0.03649208969619248
914,1,0.8517070510164646,0.8605944263608775,0.8467897245352827
915,1,0.986270102529027,0.9917833914698606,0.9911068592215232
